Make,Model,Variant,Year,Location,Fuel,Engine,Transmission,KM_driven,Car_Age,Price_in_lacs
suzuki,every,join,2006,Lahore,Petrol,660.0,Automatic,95077,19,13.9
honda,civic,oriel 1.8 i-vtec cvt,2019,Lahore,Petrol,1800.0,Automatic,72000,6,54.5
toyota,yaris sedan,ativ cvt 1.3,2021,Karachi,Petrol,1300.0,Automatic,42879,4,44.0
suzuki,alto,vxr,2022,Rawalpindi,Petrol,660.0,Manual,30000,3,26.8
toyota,yaris sedan,ativ cvt 1.3,2022,Islamabad,Petrol,1300.0,Automatic,47000,3,45.5
honda,vezel,hybrid z honda sensing,2016,Lahore,Hybrid,1500.0,Automatic,150000,9,55.0
mercedes benz,c class,c200,2008,Lahore,Petrol,1800.0,Automatic,152000,17,51.5
changan,oshan x7,futuresense 7 seat,2025,Lahore,Petrol,1500.0,Automatic,7000,0,92.0
hyundai,tucson,fwd a/t gls sport,2021,Islamabad,Petrol,2000.0,Automatic,110000,4,66.0
toyota,raize,g,2020,Rawalpindi,Petrol,1000.0,Automatic,36000,5,58.5
hyundai,tucson,hybrid signature,2025,Lahore,Hybrid,1600.0,Automatic,12000,0,123.0
mercedes benz,e class,e200,2011,Lahore,Petrol,2100.0,Automatic,131483,14,93.0
mercedes benz,c class,c180 avantgarde,2016,Islamabad,Petrol,1600.0,Automatic,63000,9,133.0
toyota,corolla,altis grande 1.8,2019,Karachi,Petrol,1800.0,Manual,100000,6,50.5
toyota,c-hr,g-led,2018,Sialkot,Hybrid,1800.0,Automatic,112000,7,68.0
suzuki,wagon r,fa,2020,Islamabad,Petrol,660.0,Automatic,64500,5,31.75
toyota,yaris hatchback,x,2022,Gujranwala,Petrol,1000.0,Automatic,87000,3,46.0
toyota,raize,z,2021,Gujranwala,Petrol,1000.0,Automatic,79000,4,63.0
toyota,prado,tx l package 2.7,2021,Gujranwala,Petrol,2700.0,Automatic,50000,4,325.0
toyota,corolla,altis automatic 1.6,2020,Lahore,Petrol,1600.0,Automatic,123000,5,50.5
suzuki,cultus,vxl,2006,Gujranwala,Petrol,1000.0,Manual,12304,19,7.8
toyota,corolla cross,1.8 hev x,2024,Lahore,Hybrid,1800.0,Automatic,40000,1,86.0
suzuki,cultus,vxl,2002,Lahore,Petrol,1000.0,Manual,64550,23,8.0
suzuki,mehran,vx euro ii,2016,Gujranwala,Petrol,796.0,Manual,407215,9,12.0
toyota,corolla,xli vvti limited edition,2013,Islamabad,Petrol,1300.0,Manual,90000,12,30.5
suzuki,cultus,vxr (cng),2007,Swabi,Petrol,1000.0,Manual,10000,18,9.0
mg,hs,trophy,2021,Islamabad,Petrol,1500.0,Automatic,80000,4,63.95
suzuki,cultus,euro ii,2013,Multan,Petrol,1000.0,Manual,50000,12,14.75
suzuki,mehran,vx (cng),2011,Mansehra,CNG,800.0,Manual,47000,14,10.5
honda,civic rebirth,vti oriel prosmatec 1.8 i-vtec,2013,Gujranwala,Petrol,1800.0,Automatic,181987,12,32.0
suzuki,wagon r,vxl,2018,Islamabad,Petrol,1000.0,Manual,150000,7,24.0
toyota,vitz,f safety 1.0,2017,Hyderabad,Petrol,1000.0,Automatic,58000,8,36.5
nissan,juke,15rx,2011,Lahore,Petrol,1500.0,Automatic,118177,14,32.85
suzuki,cultus,vxr,2006,Islamabad,Petrol,1000.0,Manual,132541,19,8.7
suzuki,mehran,vx,1998,Rawalpindi,Petrol,800.0,Manual,100000,27,4.05
suzuki,swift,rs 1.0,2018,Lahore,Petrol,1000.0,Automatic,60000,7,45.75
mitsubishi,pajero,exceed automatic 2.8d,1995,Jauharabad,Diesel,2800.0,Automatic,160000,30,31.0
kia,picanto,1.0 at,2022,Islamabad,Petrol,1000.0,Automatic,42000,3,30.5
honda,hr-v,vti-s,2025,Mirpur A.K.,Petrol,1500.0,Automatic,12000,0,79.0
hyundai,sonata,2.5,2023,Islamabad,Petrol,2500.0,Automatic,60000,2,99.0
honda,civic,rs,2023,Lahore,Petrol,1500.0,Automatic,23500,2,91.0
honda,civic reborn,vti oriel prosmatec 1.8 i-vtec,2010,Karachi,Petrol,1800.0,Automatic,104000,15,23.5
toyota,aqua,g,2021,Karachi,Hybrid,1500.0,Automatic,16000,4,74.0
suzuki,khyber,limited edition,1999,New saeedabad,Petrol,1000.0,Manual,250000,26,8.6
toyota,corolla,altis x automatic 1.6,2022,Gujranwala,Petrol,1600.0,Automatic,51600,3,57.0
toyota,hilux,revo v automatic 2.8,2020,Lahore,Diesel,2800.0,Automatic,60000,5,110.0
toyota,prius,phv (plug in hybrid),2021,Karachi,Hybrid,1800.0,Automatic,11111,4,102.0
honda,br-v,i-vtec s,2024,Sargodha,Petrol,1500.0,Automatic,16000,1,60.0
toyota,raize,z,2021,Karachi,Petrol,1000.0,Automatic,42000,4,65.0
honda,life,pastel turbo hid special,2009,Islamabad,Petrol,660.0,Automatic,190000,16,20.95
suzuki,alto,vxr,2019,Karachi,Petrol,660.0,Manual,42900,6,22.0
honda,civic,exi automatic,1998,Faisalabad,Petrol,1500.0,Automatic,118000,27,15.5
toyota,vitz,f 1.0,2015,Peshawar,Petrol,1000.0,Automatic,144000,10,33.8
mitsubishi,pajero,gls 2.8d,2005,Karachi,Diesel,2800.0,Automatic,111190,20,65.0
honda,city,1.3 i-vtec,2018,Lahore,Petrol,1300.0,Manual,65000,7,37.25
suzuki,mehran,vx,2008,Bhakkar,Petrol,800.0,Manual,95000,17,7.35
nissan,dayz,highway star x propilot,2021,Multan,Hybrid,660.0,Automatic,23000,4,38.0
daihatsu,cast,activa g sa iii,2022,Multan,Petrol,660.0,Automatic,11000,3,38.0
suzuki,cultus,vx,2005,Mirpur A.K.,Petrol,1000.0,Manual,25000,20,8.5
honda,civic,exi,2005,Lahore,Petrol,1500.0,Manual,299999,20,15.5
suzuki,cultus,vxri,2011,Sahiwal,Petrol,1000.0,Manual,65000,14,12.95
honda,civic,oriel 1.8 i-vtec cvt,2021,Islamabad,Petrol,1800.0,Automatic,80000,4,61.5
suzuki,wagon r,vxl,2017,Khanewal,Petrol,1000.0,Manual,91000,8,23.5
hyundai,elantra,gls,2024,Islamabad,Petrol,2000.0,Automatic,24000,1,69.0
honda,city,i-dsi,2004,Islamabad,Petrol,1300.0,Manual,190000,21,20.8
audi,a3,1.2 tfsi standard,2019,Islamabad,Petrol,1200.0,Automatic,67000,6,79.0
audi,a5,1.4 tfsi sportback,2018,Islamabad,Petrol,1400.0,Automatic,130000,7,129.0
hyundai,tucson,awd a/t ultimate,2022,Islamabad,Petrol,2000.0,Automatic,60000,3,75.5
hyundai,sonata,2.5,2024,Islamabad,Petrol,2500.0,Automatic,30000,1,109.0
toyota,hilux,revo v automatic 2.8,2021,Islamabad,Diesel,2800.0,Automatic,35000,4,116.0
toyota,hilux,revo v automatic 2.8,2020,Karachi,Diesel,2800.0,Automatic,45000,5,112.0
honda,civic,vti oriel 1.6,2002,Lahore,Petrol,1600.0,Manual,108445,23,13.85
toyota,corolla cross,1.8 hev x,2024,Karachi,Hybrid,1800.0,Automatic,35000,1,86.5
toyota,c-hr,s-gr package,2019,Karachi,Hybrid,1800.0,Automatic,52000,6,95.0
jetour,dashing,deluxe,2025,Islamabad,Petrol,1500.0,Automatic,34,0,91.0
toyota,hilux,revo v automatic 2.8,2021,Faisalabad,Diesel,2800.0,Automatic,190000,4,118.0
toyota,fortuner,legender,2022,Faisalabad,Diesel,2800.0,Automatic,38000,3,169.0
toyota,prius alpha,g,2014,Islamabad,Hybrid,1800.0,Automatic,240000,11,49.5
hyundai,tucson,awd a/t ultimate,2022,Islamabad,Petrol,2000.0,Automatic,38000,3,76.5
toyota,hilux,revo v automatic 3.0,2017,Lahore,Diesel,3000.0,Automatic,99500,8,91.5
hyundai,tucson,awd a/t ultimate,2022,Islamabad,Petrol,2000.0,Automatic,60000,3,75.5
hyundai,sonata,2.5,2024,Islamabad,Petrol,2500.0,Automatic,30000,1,109.0
toyota,hilux,revo v automatic 2.8,2021,Islamabad,Diesel,2800.0,Automatic,35000,4,116.0
haval,h6,hev,2025,Islamabad,Hybrid,1500.0,Automatic,7000,0,127.0
honda,civic,oriel 1.8 i-vtec cvt,2018,Karachi,Petrol,1800.0,Automatic,46700,7,50.0
honda,civic,oriel 1.8 i-vtec cvt,2017,Islamabad,Petrol,1800.0,Automatic,160836,8,46.0
toyota,fortuner,2.7 v,2021,Karachi,Petrol,2700.0,Automatic,51000,4,131.0
changan,alsvin,1.5l dct lumiere,2021,Islamabad,Petrol,1500.0,Automatic,62000,4,37.5
suzuki,mehran,vxr euro ii,2019,Dera Ghazi Khan,Petrol,796.0,Manual,4300,6,16.5
mercedes benz,s class,s 320,2004,Islamabad,Diesel,3199.0,Automatic,12,21,47.0
changan,alsvin,1.5l dct lumiere,2021,Bahawalpur,Petrol,1500.0,Automatic,57000,4,36.55
honda,civic,oriel 1.8 i-vtec cvt,2017,Karachi,Petrol,1800.0,Automatic,99747,8,46.5
changan,alsvin,1.5l dct comfort,2021,Lahore,Petrol,1500.0,Automatic,108960,4,35.0
hyundai,tucson,fwd a/t gls sport,2022,Islamabad,Petrol,2000.0,Automatic,44000,3,72.95
toyota,corolla,xli vvti,2018,Khudian Khas,Petrol,1300.0,Manual,123000,7,38.5
daihatsu,rocky,1.0 r tc,2020,Karachi,Petrol,1000.0,Automatic,22000,5,56.0
suzuki,swift,gl manual,2023,Islamabad,Petrol,1200.0,Manual,59000,2,39.5
suzuki,cultus,vxr,2006,Lahore,Petrol,1000.0,Manual,36000,19,8.95
suzuki,liana,rxi,2006,Islamabad,Petrol,1300.0,Manual,130000,19,14.5
hyundai,santro,club gv,2005,Lahore,Petrol,1100.0,Manual,173229,20,9.0
suzuki,mehran,vx (cng),1999,Rawalpindi,CNG,800.0,Manual,199999,26,5.8
toyota,fortuner,legender,2023,Peshawar,Diesel,2800.0,Automatic,38000,2,188.0
audi,a4,1.8 tfsi,2013,Lahore,Petrol,1800.0,Automatic,67940,12,62.0
ford,ranger,wildtrak,2012,Faisalabad,Diesel,3198.0,Automatic,150000,13,52.5
toyota,corolla,altis automatic 1.6,2019,Okara,Petrol,1600.0,Automatic,100000,6,49.0
mercedes benz,c class,c180 exclusive,2019,Lahore,Petrol,1600.0,Automatic,39000,6,177.0
suzuki,wagon r,hybrid fx,2022,Lahore,Hybrid,660.0,Automatic,41000,3,42.0
toyota,raize,xs,2021,Lahore,Petrol,1000.0,Automatic,87000,4,53.45
toyota,premio,x ex package 1.8,2012,Karachi,Petrol,1800.0,Automatic,146000,13,58.0
honda,civic,oriel 1.8 i-vtec cvt,2017,Lahore,Petrol,1800.0,Automatic,85000,8,49.5
toyota,vitz,f 1.0,2018,Karachi,Petrol,1000.0,Automatic,70000,7,38.5
honda,civic,oriel 1.8 i-vtec cvt,2019,Lahore,Petrol,1800.0,Automatic,90000,6,54.0
toyota,raize,z,2020,Karachi,Petrol,1000.0,Automatic,17000,5,64.0
honda,civic,rs,2025,Islamabad,Petrol,1500.0,Automatic,40000,0,97.5
toyota,corolla,altis automatic 1.6,2018,Islamabad,Petrol,1600.0,Automatic,126003,7,47.1
suzuki,cultus,vxr,2006,Karachi,Petrol,1000.0,Manual,95000,19,7.2
honda,civic reborn,vti prosmatec 1.8 i-vtec,2010,Lahore,Petrol,1800.0,Automatic,112000,15,23.0
suzuki,bolan,vx euro ii,2016,Karachi,Petrol,800.0,Manual,70000,9,11.8
suzuki,mehran,vxr euro ii,2015,Islamabad,Petrol,796.0,Manual,10000,10,11.7
daihatsu,cuore,cx,2008,Karachi,Petrol,800.0,Manual,195000,17,7.55
honda,civic,1.5 rs turbo,2021,Gujranwala,Petrol,1500.0,Automatic,62000,4,67.0
nissan,roox,s hybrid,2022,Daska,Hybrid,660.0,Automatic,22000,3,36.5
suzuki,mehran,vxr euro ii,2019,Bahawalpur,Petrol,800.0,Manual,52830,6,14.8
toyota,corolla,gli limited edition 1.3 vvti,2014,Jamshoro,Petrol,1300.0,Manual,200000,11,31.5
honda,civic reborn,vti 1.8 i-vtec,2006,Islamabad,Petrol,1800.0,Manual,13698,19,19.2
toyota,corolla,altis automatic 1.6,2019,Islamabad,Petrol,1600.0,Automatic,111000,6,49.5
toyota,vitz,f 1.3,2007,Lahore,Petrol,1300.0,Automatic,99600,18,21.9
mg,hs,trophy,2023,Islamabad,Petrol,1500.0,Automatic,33000,2,70.5
honda,civic,exi,2004,Islamabad,Petrol,1500.0,Manual,233000,21,17.9
toyota,yaris hatchback,x,2021,Gujranwala,Petrol,1000.0,Automatic,23000,4,42.5
honda,civic,vti 1.8 i-vtec,2014,Gojra,Petrol,1800.0,Manual,150000,11,36.5
toyota,corolla,assista x package 1.5,2006,Quetta,Petrol,1500.0,Automatic,147000,19,36.0
daihatsu,hijet,cruise turbo,2014,Islamabad,Petrol,660.0,Automatic,150000,11,16.3
honda,br-v,i-vtec s,2022,Karachi,Petrol,1500.0,Automatic,35000,3,53.3
toyota,corolla cross,1.8 hev x,2024,Islamabad,Hybrid,1800.0,Automatic,17500,1,85.25
suzuki,cultus,vxl,2021,Karachi,Petrol,1000.0,Manual,36000,4,31.35
toyota,hilux,revo v automatic 2.8,2023,Lahore,Diesel,2800.0,Automatic,7000,2,142.0
kia,sportage,fwd,2021,Karachi,Petrol,2000.0,Automatic,47000,4,65.5
changan,oshan x7,comfort,2025,Karachi,Petrol,1500.0,Automatic,35,0,84.65
changan,oshan x7,futuresense 7 seat,2025,Karachi,Petrol,1500.0,Automatic,6,0,92.8
mercedes benz,e class,e 180 exclusive,2020,Mandi bahauddin,Petrol,1500.0,Automatic,50000,5,245.0
honda,civic,rs,2023,Lahore,Petrol,1500.0,Automatic,410,2,96.25
toyota,prado,tx 2.7,2011,Faisalabad,Petrol,2700.0,Automatic,110000,14,127.0
honda,civic,oriel 1.8 i-vtec cvt,2018,Faisalabad,Petrol,1800.0,Automatic,84000,7,52.0
daihatsu,hijet,cruise turbo,2014,Islamabad,Petrol,660.0,Automatic,150000,11,16.3
suzuki,wagon r,vxl,2015,Karachi,Petrol,1000.0,Manual,130000,10,15.75
suzuki,alto,vxr,2012,Rawalpindi,Petrol,1000.0,Manual,20000,13,11.3
suzuki,mehran,vx euro ii,2012,Mansehra,Petrol,796.0,Manual,100000,13,12.0
suzuki,cultus,euro ii,2014,Karachi,Petrol,1000.0,Manual,70000,11,16.25
toyota,mark ii,grande 2.5,2003,Islamabad,Petrol,2500.0,Automatic,211184,22,31.0
kia,carnival,executive,2023,Lahore,Petrol,3470.0,Automatic,15900,2,145.0
suzuki,bolan,vx euro ii,2013,Haripur,Petrol,800.0,Manual,68000,12,13.0
toyota,corolla,gli 1.3 vvti,2010,Gujrat,Petrol,1300.0,Manual,200000,15,24.35
suzuki,cultus,vxl,2018,Rawalpindi,Petrol,1000.0,Manual,80000,7,29.9
suzuki,margalla,gl,1995,Hafizabad,Petrol,1300.0,Manual,301180,30,6.3
mitsubishi,ek wagon,g,2021,Faisalabad,Petrol,660.0,Automatic,50852,4,33.5
honda,city,1.2l cvt,2022,Sialkot,Petrol,1200.0,Automatic,58000,3,45.0
toyota,corolla,lx limited 1.3,1994,Peshawar,Petrol,1300.0,Automatic,150000,31,20.0
toyota,corolla,gli 1.3 vvti,2012,Lahore,Petrol,1300.0,Manual,137000,13,28.5
nissan,dayz,s,2022,Sialkot,Petrol,660.0,Automatic,22000,3,34.0
suzuki,alto,vxl ags,2023,Faisalabad,Petrol,660.0,Automatic,45000,2,32.0
nissan,clipper,dx,2018,D.G.Khan,Petrol,660.0,Automatic,85000,7,22.5
toyota,corolla cross,1.8 hev x,2024,Faisalabad,Hybrid,1800.0,Automatic,31693,1,87.0
range rover,vogue,p400e,2017,Lahore,Petrol,1997.0,Automatic,28000,8,525.0
honda,civic,oriel 1.8 i-vtec cvt,2019,Lahore,Petrol,1800.0,Automatic,94049,6,54.5
daihatsu,mira,x sa lll,2022,Karachi,Petrol,660.0,Automatic,34600,3,36.5
honda,jade,hybrid x,2015,Rawalpindi,Hybrid,1500.0,Automatic,135000,10,48.75
toyota,corolla axio,hybrid 1.5,2014,Islamabad,Hybrid,1500.0,Automatic,111200,11,45.2
toyota,corolla cross,1.8 hev x,2024,Lahore,Hybrid,1800.0,Automatic,22613,1,88.0
hyundai,sonata,2.5,2022,Karachi,Petrol,2500.0,Automatic,18000,3,95.0
mg,hs,trophy,2021,Lahore,Petrol,1500.0,Automatic,49500,4,62.9
toyota,hiace,gl,2019,Rawalpindi,Petrol,2700.0,Automatic,92000,6,95.0
daihatsu,rocky,g,2020,Islamabad,Petrol,1000.0,Automatic,23000,5,58.5
honda,civic,oriel 1.8 i-vtec cvt,2020,Islamabad,Petrol,1800.0,Automatic,70000,5,61.0
honda,vezel,hybrid rs honda sensing,2016,Karachi,Hybrid,1500.0,Automatic,86500,9,57.0
range rover,vogue,p400e,2017,Lahore,Petrol,1997.0,Automatic,28000,8,525.0
honda,civic,oriel 1.8 i-vtec cvt,2019,Lahore,Petrol,1800.0,Automatic,94049,6,54.5
honda,civic reborn,vti prosmatec 1.8 i-vtec,2010,Faisalabad,Petrol,1800.0,Automatic,150000,15,23.5
toyota,yaris hatchback,g 1.0,2022,Yazman mandi,Petrol,996.0,Automatic,8000,3,48.5
daihatsu,move,l sa 3,2023,Islamabad,Petrol,660.0,Automatic,17500,2,36.5
honda,civic reborn,vti oriel prosmatec 1.8 i-vtec,2010,Lahore,Petrol,1800.0,Automatic,165000,15,26.0
suzuki,wagon r,fa,2022,Gujranwala,Petrol,660.0,Automatic,46500,3,35.95
toyota,land cruiser,ax,2020,Lahore,Petrol,4600.0,Automatic,21000,5,425.0
suzuki,mehran,vx (cng),2007,Islamabad,Petrol,800.0,Manual,62570,18,8.5
suzuki,ravi,euro ii,2021,Bhakkar,Petrol,800.0,Manual,29000,4,16.5
mitsubishi,ek x,sports,2019,Islamabad,Petrol,659.0,Automatic,33000,6,32.5
honda,civic,oriel 1.8 i-vtec cvt,2018,Islamabad,Petrol,1800.0,Automatic,70000,7,55.5
honda,city,1.5l aspire cvt,2021,Lahore,Petrol,1500.0,Automatic,12185,4,50.5
honda,civic,exi,2005,Lahore,Petrol,1500.0,Manual,180000,20,15.5
suzuki,mehran,vx,2004,Jhang,Petrol,800.0,Manual,100000,21,4.8
hyundai,santro,club gv,2007,Islamabad,Petrol,1100.0,Manual,150000,18,14.5
honda,civic rebirth,vti oriel prosmatec 1.8 i-vtec,2013,Faisalabad,Petrol,1800.0,Automatic,75000,12,35.0
honda,civic rebirth,vti oriel prosmatec 1.8 i-vtec,2014,Islamabad,Petrol,1800.0,Automatic,74843,11,43.8
kia,stonic,ex+,2025,Islamabad,Petrol,1400.0,Automatic,8000,0,61.0
suzuki,alto,gii,2007,Kot addu,Petrol,660.0,Automatic,212000,18,16.0
honda,civic,oriel 1.8 i-vtec cvt,2020,Mardan,Petrol,1800.0,Automatic,183000,5,60.0
kia,sportage,fwd,2020,Lahore,Petrol,2000.0,Automatic,105000,5,59.95
toyota,raize,g,2020,Karachi,Petrol,1000.0,Automatic,26000,5,59.0
changan,oshan x7,comfort,2025,Karachi,Petrol,1500.0,Automatic,10,0,84.65
kia,sportage l,hev,2025,Lahore,Hybrid,1600.0,Automatic,4200,0,123.0
mercedes benz,e class,e 200 kompressor elegance,2007,Islamabad,Petrol,1800.0,Automatic,107000,18,52.0
toyota,rav4,awd limited,2001,Islamabad,Petrol,2400.0,Automatic,150000,24,24.5
toyota,prado,tx limited 2.7,2002,Islamabad,Petrol,2700.0,Automatic,78900,23,70.0
toyota,corolla,altis x automatic 1.6 special edition,2022,Karachi,Petrol,1600.0,Automatic,25000,3,60.75
dfsk,glory 580,pro,2022,Rawalpindi,Petrol,1500.0,Automatic,52000,3,48.0
honda,civic,oriel 1.8 i-vtec cvt,2021,Faisalabad,Petrol,1800.0,Automatic,46294,4,62.0
suzuki,mehran,vxr euro ii,2015,Abbottabad,Petrol,796.0,Manual,12345,10,10.5
toyota,corolla,altis grande x cvt-i 1.8 black interior,2022,Lala musa,Petrol,1800.0,Automatic,66500,3,70.5
suzuki,jimny,jldx,2018,Sialkot,Petrol,660.0,Automatic,42286,7,40.0
daihatsu,mira,x memorial edition,2013,Karachi,Petrol,660.0,Automatic,95386,12,21.75
subaru,stella,g smart assist,2014,Lahore,Petrol,660.0,Automatic,95000,11,16.5
toyota,passo,+ hana 1.0,2014,Karachi,Petrol,1000.0,Automatic,55369,11,30.0
honda,city,1.3 i-vtec,2012,Toba Tek Singh,Petrol,1300.0,Manual,151000,13,29.5
suzuki,mehran,vx euro ii,2014,Lahore,Petrol,800.0,Manual,53000,11,11.5
daihatsu,rocky,premium g,2019,Nowshera,Petrol,1000.0,Automatic,37000,6,55.0
suzuki,alto,vxr,2024,Lahore,Petrol,660.0,Manual,23000,1,29.0
suzuki,cultus,limited edition,2016,Karachi,Petrol,1000.0,Manual,87000,9,14.95
suzuki,every,vxr,2024,Sialkot,Petrol,660.0,Manual,12000,1,26.5
kia,sorento,3.5 fwd,2021,Lahore,Petrol,3500.0,Automatic,75000,4,78.0
honda,civic reborn,vti oriel 1.8 i-vtec,2010,Faisalabad,Petrol,1800.0,Manual,3600,15,23.35
honda,br-v,i-vtec s,2022,Islamabad,Petrol,1500.0,Automatic,68000,3,55.5
suzuki,bolan,vx euro ii,2021,Okara,Petrol,800.0,Manual,150000,4,17.5
toyota,corolla,xli vvti,2010,Jhang,Petrol,1300.0,Manual,61000,15,31.0
toyota,corolla,se limited,1995,Rawalakot,Petrol,1500.0,Automatic,255258,30,21.0
toyota,prado,rz 3.4 (3-door),2004,Islamabad,Petrol,3400.0,Automatic,149770,21,88.0
toyota,corolla,gli automatic 1.3 vvti,2018,Islamabad,Petrol,1300.0,Automatic,86000,7,47.0
toyota,corolla,altis grande cvt-i 1.8,2017,Gujrat,Petrol,1800.0,Automatic,87000,8,53.5
toyota,hilux,revo rocco,2022,Islamabad,Diesel,2800.0,Automatic,15500,3,142.0
suzuki,jimny,turbo,2019,Lahore,Petrol,658.0,Automatic,25000,6,46.0
toyota,corolla,altis automatic 1.6,2020,Lahore,Petrol,1600.0,Automatic,57000,5,53.25
toyota,corolla,altis automatic 1.6,2018,Rawalpindi,Petrol,1600.0,Automatic,152000,7,47.0
honda,vezel,hybrid x,2016,Rawalpindi,Hybrid,1500.0,Automatic,120000,9,53.0
lexus,lx series,lx570,2016,Islamabad,Petrol,5700.0,Automatic,63000,9,575.0
mercedes benz,e class,e280,2008,Islamabad,Petrol,3000.0,Automatic,163000,17,62.0
toyota,hilux,invincible x,2012,Rawalpindi,Petrol,3000.0,Automatic,100000,13,62.5
kia,sportage,awd,2020,Lahore,Petrol,2000.0,Automatic,112500,5,65.0
toyota,aqua,g,2018,Rawalpindi,Hybrid,1500.0,Automatic,126000,7,52.0
toyota,corolla,altis cvt-i 1.8,2014,Lahore,Petrol,1800.0,Automatic,96000,11,38.5
toyota,premio,f 1.5,2016,Lahore,Petrol,1500.0,Automatic,66000,9,68.5
haval,h6,hev,2024,Sialkot,Hybrid,1500.0,Automatic,30000,1,116.0
daihatsu,cuore,cx eco,2008,Lahore,Petrol,800.0,Manual,184000,17,10.5
honda,city,i-dsi,2005,Islamabad,Petrol,1300.0,Manual,392162,20,14.0
suzuki,cultus,vxl,2006,Karachi,Petrol,1000.0,Manual,226000,19,9.0
haval,h6,hev,2024,Islamabad,Hybrid,1500.0,Automatic,13675,1,116.0
honda,br-v,i-vtec s,2021,Islamabad,Petrol,1500.0,Automatic,79500,4,49.5
nissan,kicks,xv premium,2021,Islamabad,Petrol,1200.0,Automatic,52000,4,68.5
nissan,note,e-power aura,2022,Karachi,Hybrid,1198.0,Automatic,36277,3,75.0
toyota,aqua,s,2013,Gujranwala,Hybrid,1500.0,Automatic,131598,12,33.0
toyota,yaris hatchback,x,2021,Lahore,Petrol,1000.0,Automatic,112895,4,44.0
mercedes benz,c class,c200,2021,Karachi,Petrol,1500.0,Automatic,11800,4,310.0
toyota,raize,z,2020,Lahore,Petrol,1000.0,Automatic,34300,5,63.5
toyota,corolla,gli 1.3 vvti,2010,Chakwal,Petrol,1300.0,Manual,11,15,24.0
toyota,passo,g 1.0,2007,Peshawar,Petrol,1000.0,Automatic,170000,18,20.5
daihatsu,mira,g sa iii,2022,Multan,Petrol,660.0,Automatic,32000,3,39.5
suzuki,liana,rxi,2007,Peshawar,Petrol,1300.0,Manual,183000,18,9.8
suzuki,cultus,vxri,2008,Faisalabad,Petrol,1000.0,Manual,100000,17,8.5
honda,civic,1.5 vtec turbo oriel,2021,Bahawalnagar,Petrol,1500.0,Automatic,100000,4,74.25
haval,h6,hev,2023,Gujranwala,Hybrid,1500.0,Automatic,50000,2,106.0
suzuki,cultus,vxl,2020,Sargodha,Petrol,1000.0,Manual,71500,5,32.5
suzuki,alto,vxr,2024,Multan,Petrol,660.0,Manual,30000,1,27.95
toyota,corolla,gli automatic 1.3 vvti,2017,Rawalpindi,Petrol,1300.0,Automatic,184000,8,45.5
audi,a5,1.4 tfsi sportback,2019,Lahore,Petrol,1400.0,Automatic,5500,6,185.0
kia,sportage,awd,2020,Lahore,Petrol,2000.0,Automatic,73000,5,63.0
suzuki,cultus,vxri,2008,Islamabad,Petrol,1000.0,Manual,125000,17,12.75
toyota,corolla,xli vvti,2014,Lahore,Petrol,1300.0,Manual,131000,11,27.8
audi,a3,1.4 tfsi,2018,Lahore,Petrol,1400.0,Automatic,56000,7,86.5
toyota,corolla,gli automatic 1.3 vvti,2017,Rawalpindi,Petrol,1300.0,Automatic,184000,8,45.5
kia,sportage,awd,2021,Islamabad,Petrol,2000.0,Automatic,57000,4,71.5
suzuki,alto,vxr,2007,Islamabad,Petrol,1000.0,Manual,25624,18,10.25
toyota,vitz,f 1.3,2007,Kohat,Petrol,1300.0,Automatic,177000,18,22.7
suzuki,alto,l,2019,Karachi,Petrol,660.0,Automatic,46465,6,27.0
daihatsu,taft,x turbo,2021,Lahore,Petrol,660.0,Automatic,31243,4,38.0
nissan,dayz,s,2021,Karachi,Petrol,660.0,Automatic,26589,4,35.7
suzuki,spacia,x,2022,Lahore,Hybrid,660.0,Automatic,17435,3,34.0
toyota,corolla,altis x automatic 1.6 special edition,2022,Islamabad,Petrol,1598.0,Automatic,62846,3,64.0
kia,sportage,fwd,2020,Mandi bahauddin,Petrol,2000.0,Automatic,50000,5,65.9
honda,civic,oriel 1.8 i-vtec cvt,2019,Peshawar,Petrol,1800.0,Automatic,73000,6,59.5
suzuki,alto,vxr,2022,Peshawar,Petrol,660.0,Manual,45000,3,26.5
honda,hr-v,vti-s,2024,Lahore,Petrol,1500.0,Automatic,30500,1,68.5
daihatsu,terios kid,custom memorial edition,2001,Lahore,Petrol,660.0,Automatic,150000,24,16.5
honda,civic,vti oriel prosmatec 1.8 i-vtec,2010,Mansehra,Petrol,1800.0,Automatic,156000,15,28.75
toyota,corolla,gli 1.3 vvti,2010,Jauharabad,Petrol,1300.0,Manual,10000,15,28.0
toyota,corolla,dx,1986,Hangu,Petrol,1600.0,Manual,1000000,39,5.2
suzuki,cultus,euro ii,2014,Rawalpindi,Petrol,1000.0,Manual,3677,11,17.5
nissan,note,1.2e,2017,Islamabad,Hybrid,1200.0,Automatic,123000,8,37.0
suzuki,mehran,vxr,2011,Mardan,Petrol,800.0,Manual,100000,14,9.0
toyota,yaris sedan,ativ cvt 1.3,2025,Lahore,Petrol,1300.0,Automatic,18,0,52.5
toyota,fortuner,gr-s,2023,Karachi,Diesel,2800.0,Automatic,3501,2,201.0
hyundai,tucson,awd a/t ultimate,2022,Lahore,Petrol,2000.0,Automatic,38500,3,77.5
toyota,corolla,altis automatic 1.6,2020,Lahore,Petrol,1600.0,Automatic,74600,5,52.0
